Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (pixels)	Cell Density (per megapixel)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Category Region ID	Distance from Tissue Category Edge (pixels)	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	"Nucleus DAPI (DAPI) Min (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Mean (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Max (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Total (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Min (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Max (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Total (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Min (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Max (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Total (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Min (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Max (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Total (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Min (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Mean (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Max (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Total (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Min (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Max (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Total (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Min (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Mean (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Max (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Total (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Min (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Mean (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Max (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Std Dev (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Total (Normalized Counts, Total Weighting)"	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.6781.17769
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Tumor	others	all	2541	1501408	1692.4							278642	18.56%					0	4.614	26.611	2.236	1285557.306	0	0.54	22.428	0.8	150388.125	0	0.162	36.333	0.546	45101.363	0	0.029	2.594	0.077	8209.678	0	0.038	12.307	0.146	10559.371	0	0.134	25.52	0.585	37235.929	0	10.957	56.664	8.278	3053075.037	0	7.037	26.343	1.888	1960687.24		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Tumor	Treg	all	76	1501408	50.6							6858	0.46%					0	6.521	23.544	2.774	44723.911	0	4.489	24.852	2.316	30787.673	0	0.413	23.835	1.427	2831.346	0	0.042	1.712	0.111	286.938	0	1.008	26.244	2.565	6915.716	0	1.018	29.743	1.797	6978.982	0	5.273	31.184	3.946	36160.766	0.955	8.771	23.673	2.238	60149.89		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Tumor	All	all	2741	1501408	1825.6							294054	19.59%					0	4.686	26.611	2.287	1377955.527	0	0.751	29.898	1.613	220755.485	0	0.224	48.142	1.4	65807.406	0	0.032	4.003	0.096	9377.577	0	0.079	26.81	0.629	23269.89	0	0.205	40.028	1.018	60247.42	0	10.676	56.664	8.137	3139326.119	0	7.136	27.812	1.991	2098359.319		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Empty	CD20	all	0	58592	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Empty	CD4	all	0	58592	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Empty	CD68	all	0	58592	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Empty	CD8	all	0	58592	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Empty	FoxP3	all	0	58592	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Empty	others	all	0	58592	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Empty	Treg	all	0	58592	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Empty	All	all	0	58592	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Strama2	CD20	all	73	19200	3800							6568	34.21%					0	6.003	18.551	2.033	39424.667	0	2.729	22.229	2.971	17920.833	0	13.88	51.4	7.302	91166.099	0	0.004	1.522	0.01	26.595	0	0.071	7.563	0.145	468.518	0	0.343	26.107	0.982	2252.168	0	0.646	11.347	0.74	4244.109	0	11.699	26.356	3.186	76837.029		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Strama2	CD4	all	7	19200	360							467	2.43%					1.245	6.463	12.972	1.094	3018.152	1.313	12.387	32.416	3.549	5784.643	0	7.617	43.797	6.466	3557.293	0	0.017	0.78	0.02	8.168	0	0.032	1.096	0.041	14.723	0	0.317	7.721	0.375	148.143	0	0.739	4.155	0.687	344.884	2.614	11.714	22.198	2.239	5470.28		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Strama2	CD68	all	1	19200	52							106	0.55%					2.881	6.977	9.88	#N/A	739.525	0	0.407	2.042	#N/A	43.122	0	3.327	21.978	#N/A	352.703	0	0.009	0.409	#N/A	0.94	0	0.518	3.837	#N/A	54.958	0.332	4.502	32.232	#N/A	477.179	0.511	2.575	12.212	#N/A	272.979	5.063	10.819	17.366	#N/A	1146.792		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Strama2	CD8	all	0	19200	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Strama2	FoxP3	all	0	19200	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Strama2	others	all	1	19200	52							60	0.31%					1.069	4.342	7.576	#N/A	260.531	0	0.783	1.785	#N/A	47.002	1.182	2.02	2.983	#N/A	121.179	0	0.007	0.149	#N/A	0.445	0	0.048	0.474	#N/A	2.86	0	0.397	3.149	#N/A	23.83	0.156	1.253	2.532	#N/A	75.182	2.692	7.178	10.358	#N/A	430.693		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Strama2	Treg	all	7	19200	360							768	4.00%					0.585	7.65	17.434	2.665	5875.466	0	6.473	25.803	3.799	4970.903	0	5.392	26.455	3.091	4140.933	0	0.027	1.158	0.022	20.719	0	2.097	18.43	3.483	1610.832	0	0.303	13.838	2.075	232.459	0	0.784	4.825	0.786	602.24	2.514	11.354	21.009	2.513	8719.736		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	Strama2	All	all	89	19200	4640							7969	41.51%					0	6.189	18.551	2.019	49318.341	0	3.61	32.416	4.11	28766.503	0	12.466	51.4	7.661	99338.207	0	0.007	1.522	0.013	56.866	0	0.27	18.43	1.085	2151.891	0	0.393	32.232	1.142	3133.778	0	0.695	12.212	0.759	5539.393	0	11.621	26.356	3.084	92604.53		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	All	CD20	all	337	2628288	128.2							26971	2.57%					0	5.932	21.218	2.181	160001.942	0	2.316	30.815	2.41	62473.477	0	13.026	52.949	7.695	351316.753	0	0.012	3.451	0.08	319.037	0	0.062	7.563	0.138	1672.043	0	0.21	26.107	0.641	5653.858	0	0.801	18.086	1.183	21607.96	0	10.993	28.568	3.067	296480.863		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	All	CD4	all	238	2628288	90.55							19198	1.28%					0	6.84	21.58	2.043	131308.528	0.994	10.589	41.525	3.828	203292.896	0	2.508	43.797	3.599	48147.902	0	0.088	4.35	0.103	1684.597	0	0.117	9.138	0.339	2251.307	0	0.316	40.028	1.301	6065.022	0	1.254	28.792	1.801	24079.089	0	11.072	28.06	2.603	212558.885		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	All	CD68	all	14	2628288	5.33							1516	0.10%					0.665	5.96	15.13	1.624	9036.011	0	1.908	15.647	1.577	2891.942	0	0.611	21.978	1.511	926.173	0	0.03	1.464	0.063	45.629	0	0.922	4.193	0.616	1397.486	0	8.067	37.765	5.409	12229.511	0.493	5.771	31.868	2.891	8748.305	2.014	8.825	17.366	1.176	13378.915		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	All	CD8	all	7	2628288	2.7							454	0.04%					0.498	6.363	14.46	1.819	2888.845	0	0.758	4.635	0.921	344.192	0	0.444	2.294	0.183	201.6	0	1.149	4.003	0.409	521.617	0	0.227	1.854	0.215	102.989	0	0.079	1.215	0.091	35.789	0.403	2.3	11.024	1.217	1044.358	1.603	6.736	15.021	1.079	3058.086		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	All	FoxP3	all	14	2628288	5.33							982	0.07%					0	5.031	12.931	2.105	4940.613	0	1.069	6.17	0.678	1050.216	0	0.907	9.229	1.193	891.124	0	0.047	1.45	0.037	45.834	0	3.877	26.81	5.071	3807.336	0	0.003	0.571	0.003	2.515	0	3.376	27.407	4.869	3315.432	1.633	10.687	23.37	2.899	10494.999		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	All	others	all	4264	2628288	1622.3							428407	40.84%					0	4.747	26.611	2.305	2033838.451	0	0.587	22.428	0.862	251406.486	0	0.391	36.333	1.24	167648.311	0	0.033	3.103	0.087	14311.585	0	0.035	12.307	0.125	14878.333	0	0.105	25.52	0.471	44820.913	0	7.405	56.664	7.591	3172394.408	0	7.196	26.343	1.943	3082977.63		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	All	Treg	all	299	2628288	113.8							25942	2.47%					0	7.296	24.985	2.522	189275.652	0	4.495	45.368	2.523	116600.195	0	2.356	37.722	3.068	61119.016	0	0.056	2.787	0.094	1453.325	0	0.615	26.244	2.085	15953.536	0	0.455	29.743	1.157	11812.639	0	2.084	31.184	2.785	54068.275	0.666	9.906	26.388	2.457	256973.804		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[12984,55619].im3"	All	All	all	5237	2628288	1992.6							505872	33.69%					0	5.023	26.611	2.402	2541100.268	0	1.265	45.368	2.643	639704.702	0	1.249	52.949	4.175	632004.101	0	0.037	4.35	0.103	18490.307	0	0.079	26.81	0.611	40152.622	0	0.16	40.028	0.797	81128.216	0	6.532	56.664	7.153	3304466.671	0	7.693	28.568	2.477	3891832.926		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama	CD20	all	132	1369408	96.39							10217	0.75%					0	5.91	22.268	2.473	60384.275	0	1.335	18.525	1.731	13639.218	0	14.006	52.05	7.128	143097.297	0	0.003	1.134	0.014	35.125	0	0.036	2.4	0.104	371.975	0	0.234	12.444	0.412	2394.281	0	0.629	14.844	0.989	6423.647	0	10.702	30.173	2.962	109337.959		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama	CD4	all	50	1369408	36.5							3741	0.27%					0.318	7.375	17.824	2.472	27590.522	1.536	11.04	35.145	3.843	41299.205	0	3.615	31.142	4.286	13524.434	0	0.016	0.554	0.026	60.213	0	0.045	2.617	0.16	167.915	0	0.056	3.3	0.113	211.344	0	0.497	5.155	0.665	1859.372	2.189	10.888	27.213	3.025	40733.828		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama	CD68	all	0	1369408	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama	CD8	all	1	1369408	0.73							104	0.01%					2.442	11.787	16.628	#N/A	1225.801	0	1.391	4.555	#N/A	144.706	0	0.296	1.79	#N/A	30.836	0	0.345	1.716	#N/A	35.925	0	0.038	0.485	#N/A	3.901	0	0.115	0.785	#N/A	11.998	0	0.77	1.915	#N/A	80.112	0	9.547	14.05	#N/A	992.931		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama	FoxP3	all	3	1369408	2.2							132	0.01%					0	2.204	5.296	0.634	290.95	0	0.454	1.246	0.141	59.884	0	0.219	0.876	0.08	28.963	0	0.026	0.248	0.009	3.498	0	0.021	0.288	0.019	2.776	0	0	0	0	0	0	2.084	10.443	3.233	275.147	3.515	10.391	18.236	1.671	1371.563		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama	others	all	1040	1369408	759.45							98796	7.21%					0	4.64	26.112	2.795	458446.131	0	0.246	17.015	0.686	24318.302	0	0.371	25.778	1.325	36638.95	0	0.017	1.937	0.056	1675.727	0	0.018	4.453	0.059	1747.858	0	0.071	18.137	0.364	6990.283	0	0.422	16.41	0.712	41649.322	0	6.298	25.907	2.033	622257.268		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama	Treg	all	117	1369408	85.44							8509	0.62%					0.015	7.301	23.211	2.953	62126.539	0	3.779	24.133	2.363	32153.497	0	2.616	26.74	3.205	22261.636	0	0.03	1.54	0.128	255.762	0	0.676	18.62	1.687	5750.484	0	0.696	19.325	1.536	5923.397	0	1.086	10.258	0.997	9239.748	0	8.443	22.633	2.305	71845.072		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama	All	all	1363	1369408	995.32							122335	8.93%					0	5.022	26.112	2.854	614415.654	0	0.92	35.145	2.52	112529.393	0	1.769	52.05	5.161	216399.562	0	0.017	1.937	0.064	2084.959	0	0.066	18.62	0.518	8060.014	0	0.127	19.325	0.592	15551.373	0	0.491	16.41	0.8	60082.794	0	6.974	30.173	2.604	853105.593		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Tumor	CD20	all	5	1159680	4.3							348	0.03%					0.688	5.541	13.931	1.972	1928.409	0	3.034	11.78	2.846	1055.763	0.384	8.68	30.405	4.523	3020.765	0	0	0.105	0.003	0.133	0	0.148	1.705	0.189	51.421	0	1.116	13.999	2.162	388.328	0.296	5.314	18.618	3.047	1849.312	2.033	9.278	21.14	2.869	3228.854		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Tumor	CD4	all	42	1159680	36.2							2896	0.25%					0	6.685	17.222	2.393	19358.742	0.478	9.149	40.713	3.585	26494.568	0	0.577	16.733	1.592	1671.506	0	0.037	0.81	0.043	105.815	0	0.302	7.877	0.611	873.295	0	0.394	7.675	0.589	1140.215	0	5.022	25.821	3.941	14544.685	1.627	9.555	20.628	2.072	27672.239		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Tumor	CD68	all	33	1159680	28.5							3694	0.32%					0	4.668	14.955	1.763	17245.173	0	1.279	10.109	1.384	4726.248	0	0.132	12.353	0.282	488.985	0	0.002	0.789	0.006	6.885	0	1.212	5.02	0.934	4476.636	0	10.324	46.841	8.362	38136.76	0.414	12.955	39.526	7.198	47856.327	0.817	7.413	16.95	1.281	27382.071		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Tumor	CD8	all	0	1159680	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Tumor	FoxP3	all	1	1159680	0.86							37	0.00%					0.055	4.395	11.378	#N/A	162.607	0	0.731	1.264	#N/A	27.05	0	0.39	0.974	#N/A	14.448	0	0.027	0.321	#N/A	1.002	0	0.068	0.214	#N/A	2.524	0	0	0.012	#N/A	0.012	4.233	8.149	12.554	#N/A	301.522	6.765	11.128	18.078	#N/A	411.753		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Tumor	others	all	2181	1159680	1880.7							269574	23.25%					0	4.319	24.029	2.305	1164290.471	0	0.428	19.376	0.535	115328.239	0	0.106	26.081	0.171	28512.135	0	0.018	2.31	0.045	4864.384	0	0.037	3.623	0.103	10077.662	0	0.131	30.573	0.78	35303.569	0	13.913	45.53	8.497	3750471.364	0	7.173	23.251	1.795	1933590.404		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Tumor	Treg	all	76	1159680	65.5							5993	0.52%					0	7.386	20.614	2.861	44265.989	0	4.214	23.153	2.514	25251.744	0	0.759	29.3	2.872	4549.403	0	0.03	2.006	0.066	180.726	0	0.964	19.406	2.057	5775.713	0	1.088	25.561	2.609	6517.861	0	9.379	34.871	7.146	56205.395	0.476	8.626	22.278	2.028	51697.805		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Tumor	All	all	2373	1159680	2046.3							284378	24.52%					0	4.415	24.029	2.369	1255412.298	0	0.61	40.713	1.606	173441.938	0	0.135	30.405	0.737	38369.998	0	0.018	2.31	0.046	5191.313	0	0.078	24.484	0.587	22258.336	0	0.288	46.841	1.966	81936.798	0	13.722	45.53	8.453	3902146.37	0	7.227	23.251	1.859	2055235.716		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Empty	CD20	all	0	91712	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Empty	CD4	all	0	91712	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Empty	CD68	all	0	91712	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Empty	CD8	all	0	91712	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Empty	FoxP3	all	0	91712	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Empty	others	all	0	91712	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Empty	Treg	all	0	91712	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Empty	All	all	0	91712	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama2	CD20	all	24	7488	3210							2104	28.10%					0	5.982	15.98	1.961	12585.775	0	3.23	22.704	2.743	6796.275	1.872	14.189	39.036	5.823	29852.989	0	0	0	0	0	0	0.053	1.056	0.101	111.292	0	0.434	10.035	0.797	913.047	0	1.986	21.821	2.474	4177.53	3.182	11.318	29.709	3.787	23813.291		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama2	CD4	all	4	7488	530							322	4.30%					1.932	7.858	12.991	1.037	2530.205	2.975	11.116	31.478	3.401	3579.353	3.214	6.663	21.63	2.177	2145.464	0	0	0	0	0	0	0.014	0.439	0.01	4.461	0	0.019	0.878	0.018	6.276	0	0.107	1.716	0.114	34.332	4.241	11.797	17.674	1.775	3798.521		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama2	CD68	all	0	7488	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama2	CD8	all	0	7488	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-30985\Scan1\MSI	"14-30985_[14755,54551].im3"	Strama2	FoxP3	all	0	7488	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-30985	0	0	0	0		
